ID,date,mode,time_arrive,time_leave,car_own,rank_1,rank_2,rank_3,rank_4,rank_5,first_activity,last_activity,school_year,housing,complex,housing_type,city,longitude,latitude,grow_up,hs_modes,gender,married,children,college,college_work,work,parent_education
R_vUfIRcWSrKxuAMx,2022-02-18 12:11:50,The Ryde shuttle bus,7H 50M 0S,22H 0M 0S,Yes,Cost,Convenience,Parking,Environment,Availability,7,5,Junior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Taylorsville, Utah, USA","Drive alone or with siblings,Walk",NA,Yes,"Yes, more than 1",Engineering,NA,"Yes, off campus",Bachelor's degree
R_esolWy68qvA4qWZ,2022-02-18 12:15:04,Walk,7H 35M 0S,12H 15M 0S,No,Convenience,Distance,Cost,Preference,Availability,7,5,Graduate student,Off-campus BYU-contracted housing,NA,NA,Provo,111.68360126212121,40.270242670818185,"Idaho Falls, Idaho, USA",Walk,NA,No,No,Engineering,NA,"Yes, on campus",Bachelor's degree
R_3Dwj0eRyhRIB1GO,2022-02-18 17:54:22,"Bicycle, scooter, skateboard, etc.",7H 45M 0S,22H 0M 0S,Yes,Convenience,Flexibility,Cost,Exercise,Time,9,5,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6812872839394,40.26869121372727,"Rockville, [MD], Montgomery","Drive alone or with siblings,School bus,Walk",NA,No,No,Engineering,NA,"Yes, on campus",Some college
R_3qr62D68D63rpZo,2022-02-28 16:21:44,Drive alone,16H 20M 0S,16H 20M 0S,Yes,Convenience,Privacy,NA,NA,NA,6,5,Graduate student,On-campus housing,Foreign Language Student Residence (FLSR),NA,NA,NA,NA,United States,Drive alone or with siblings,Male,No,No,Engineering,NA,"Yes, on campus",Trade school
R_xmTrYofHkxXUH61,2022-03-02 13:54:53,Walk,9H 30M 0S,11H 45M 0S,Yes,Convenience,NA,NA,NA,NA,7,5,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64578218121213,40.243369217636364,"Eugene, Oregon, US",Drive alone or with siblings,Male,No,No,Engineering,NA,"Yes, off campus",Master's degree
R_UuLFrSLcRnGOSpr,2022-03-07 15:10:33,UTA Transit (incl. UVX Bus),7H 0M 0S,19H 0M 0S,No,Convenience,Availability,Weather,Time,Environment,7,7,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.65159123060607,40.2304034690909,"Prescott, AZ, United States","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Female,Yes,No,Engineering,NA,"Yes, off campus",Bachelor's degree
R_24bXimTMsLkvxDj,2022-03-08 16:04:09,Drive alone,7H 0M 0S,20H 0M 0S,Yes,Parking,Convenience,Safety,Weather,Health,7,7,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.7083078,40.221537999999995,"Fake Survey, Bottom Left, USA",Drive alone or with siblings,Male,No,No,Business,NA,"Yes, on campus",No college/post-secondary education
R_1MKwJni7vQy2bxs,2022-03-08 16:06:23,Drive alone,7H 0M 0S,20H 0M 0S,Yes,Parking,Cost,Convenience,Safety,Weather,10,10,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.62876480000001,40.221537999999995,Bottom Right,Drive alone or with siblings,Male,Yes,"Yes, 1",Business,NA,"Yes, on campus",No college/post-secondary education
R_3ISNTopyA2aH2lp,2022-03-08 16:07:47,Drive alone,7H 0M 0S,20H 0M 0S,Yes,Parking,Cost,Privacy,Exercise,NA,10,4,Freshman,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.70821138424242,40.2824881,Fake Top Left,Drive alone or with siblings,Male,Yes,"Yes, 1",Business,NA,"Yes, on campus",No college/post-secondary education
R_2Pu0vW7QHHhnpvS,2022-03-08 16:09:21,Drive alone,7H 0M 0S,20H 0M 0S,Yes,Parking,Cost,NA,NA,NA,2,2,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.62876480000001,40.2824881,Fake Top Right,Drive alone or with siblings,Male,Yes,"Yes, 1",Business,NA,"Yes, on campus",No college/post-secondary education
R_3pUwKfkt3FeLAul,2022-03-15 17:31:56,Motorcycle or similar,11H 0M 0S,18H 6M 0S,Yes,Cost,NA,NA,NA,NA,7,2,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3wo76PcWXx7QhnH,2022-03-23 12:34:58,Drive alone,10H 30M 0S,23H 30M 0S,Yes,Time,Convenience,Flexibility,NA,NA,7,7,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66899427484849,40.254968206363635,"Provo, UT, USA","Drive alone or with siblings,Walk",Male,No,No,Engineering,NA,"Yes, both on and off campus",Master's degree
R_2qdzb82qVuEgunx,2022-03-23 19:56:57,Drive alone,11H 45M 0S,15H 30M 0S,Yes,Distance,Convenience,Availability,Time,Preference,9,9,Graduate student,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.69215816060607,40.248651559636365,"Las Vegas, Nevada","Drive alone or with siblings,Dropped off by parent or guardian,School bus,Walk",Female,No,No,Humanities,NA,"Yes, on campus",Doctorate or professional degree
R_2dLy6dPCSGvUFnS,2022-03-28 10:06:40,Drive alone,5H 50M 0S,17H 0M 0S,Yes,Parking,Cost,Preference,Environment,Distance,2,2,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.63749042606062,40.246804586909086,Spokane WA,"Carpool with peers,Dropped off by parent or guardian,School bus",Female,No,No,Life Sciences,NA,"Yes, on campus",Master's degree
R_1pGcLfRMr3ngXuq,2022-03-28 10:06:42,Walk,8H 57M 0S,10H 4M 0S,Yes,Convenience,Distance,Time,Preference,NA,8,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65655664212122,40.24573334272727,Suburb,School bus,Male,No,No,Life Sciences,NA,"Yes, on campus",Bachelor's degree
R_1mDZ9VC9fliLe21,2022-03-28 10:06:49,"Bicycle, scooter, skateboard, etc.",6H 46M 0S,18H 50M 0S,No,Time,Convenience,Availability,Flexibility,Distance,7,11,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66082303939395,40.25352756763636,"Folsom,CA, USA",Walk,Male,No,No,Engineering,NA,"Yes, on campus",Master's degree
R_2wvq2mKRN2lJVXJ,2022-03-28 10:07:45,"Bicycle, scooter, skateboard, etc.",8H 0M 0S,14H 0M 0S,Yes,Time,Parking,Health,Distance,NA,8,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66431811060606,40.25048006263636,Henderson Nevada USA,"Drive alone or with siblings,Carpool with peers",Male,Yes,No,Engineering,NA,"Yes, off campus",Some college
R_3I0gJ8h39JgSkbU,2022-03-28 10:07:59,Walk,8H 50M 0S,15H 15M 0S,No,Convenience,Distance,Weather,Exercise,NA,10,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64534831030304,40.24045100072727,California,"Drive alone or with siblings,Carpool with peers,Walk",Male,No,No,Physical and Mathematical Sciences,NA,No,Doctorate or professional degree
R_3PYrsA0SGIteTIG,2022-03-28 10:11:34,Carpool,9H 0M 0S,17H 0M 0S,Yes,Convenience,NA,NA,NA,NA,9,2,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65858137303032,40.254100129181815,Atlanta GA,Carpool with peers,Male,No,No,Fine Arts and Communications,NA,"Yes, on campus",Bachelor's degree
R_vMN35DgkeqdzQnn,2022-03-28 10:13:03,Drive alone,6H 40M 0S,21H 0M 0S,Yes,Convenience,Distance,Parking,NA,NA,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64467340000002,40.23982303,"Maple grove, mn",Drive alone or with siblings,Female,No,No,International and Area Studies,NA,"Yes, off campus",Master's degree
R_2a9sd8bliuHBh8X,2022-03-28 10:13:27,Drive alone,7H 50M 0S,15H 0M 0S,Yes,Distance,Convenience,Availability,Time,Flexibility,9,9,Senior,Non-BYU-contracted housing (including with family),NA,NA,Orem,111.69352,40.29717,Missouri,"Drive alone or with siblings,Carpool with peers,School bus",Male,Yes,No,Humanities,NA,"Yes, off campus",Bachelor's degree
R_1l3u7weBeZQQbsh,2022-03-28 10:13:54,Walk,7H 0M 0S,14H 0M 0S,No,Availability,Distance,Exercise,Preference,Weather,8,8,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64088908151517,40.24370167272727,"Charleston, Illinois","Drive alone or with siblings,Dropped off by parent or guardian",Female,No,No,Life Sciences,NA,"Yes, on campus",Doctorate or professional degree
R_0wd1P7qnZjNepoZ,2022-03-28 10:15:43,"Bicycle, scooter, skateboard, etc.",8H 41M 0S,12H 1M 0S,No,Convenience,Distance,Exercise,Health,NA,8,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6419496548485,40.238954952818176,"Logandale, NV",Drive alone or with siblings,Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Master's degree
R_2DYntgpxOtHAIi1,2022-03-28 10:17:56,Walk,8H 50M 0S,20H 30M 0S,No,Availability,Cost,Convenience,Flexibility,NA,6,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66829526060607,40.24763572463636,"Torinto, Ontario, Canada","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,Public transportation",Female,No,No,"Family, Home, and Social Sciences",NA,No,Doctorate or professional degree
R_RKcBBp9zeLGZ56h,2022-03-28 10:21:35,Walk,8H 50M 0S,17H 0M 0S,Yes,Distance,Convenience,Exercise,Health,Preference,7,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65443549545455,40.241042031999996,"Firestone, CO, USA","Carpool with peers,School bus,Walk",Female,No,No,Life Sciences,NA,"Yes, on campus",Master's degree
R_UmWij6BSXbuDEUV,2022-03-28 10:23:16,Walk,8H 20M 0S,15H 0M 0S,Yes,Distance,Cost,Parking,Convenience,Preference,9,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6510850478788,40.243553914909086,"Twin Falls, ID, US","Drive alone or with siblings,Dropped off by parent or guardian,Walk",Female,No,No,Engineering,NA,No,Doctorate or professional degree
R_3QPOMbVRZIaLEm4,2022-03-28 10:26:40,Carpool,10H 7M 0S,16H 30M 0S,Yes,Distance,Availability,Convenience,NA,NA,9,9,Junior,Non-BYU-contracted housing (including with family),NA,NA,Orem,111.69352,40.29717,"Idaho Falls, Idaho, United States","Bicycle, scooter, skateboard, etc.",Female,Yes,No,Fine Arts and Communications,NA,"Yes, off campus",Master's degree
R_3fNzTsApIwLB3fE,2022-03-28 10:28:47,Walk,7H 30M 0S,14H 0M 0S,Yes,Parking,Cost,Convenience,Exercise,Distance,8,9,Freshman,Non-BYU-contracted housing (including with family),NA,NA,Orem,111.69352,40.29717,"Roswell, NM, USA",Walk,Male,No,No,Business,NA,"Yes, on campus",Master's degree
R_w0i4qbtSi6i8H4J,2022-03-28 10:29:52,Walk,9H 50M 0S,12H 50M 0S,Yes,Distance,Parking,NA,NA,NA,9,10,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64325126757576,40.25229009590909,St Louis Mo,School bus,Male,No,No,Fine Arts and Communications,NA,"Yes, on campus",Doctorate or professional degree
R_Agnuw630CXxtOKZ,2022-03-28 10:30:58,Walk,7H 30M 0S,19H 15M 0S,No,Convenience,Exercise,Cost,Distance,Time,6,10,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65848495727273,40.247746543,Edmonton AB Canada,School bus,Female,No,No,Other/Undeclared,NA,No,Master's degree
R_3qfe3gBx1I83lPa,2022-03-28 10:33:23,The Ryde shuttle bus,9H 0M 0S,14H 12M 0S,Yes,Convenience,Parking,NA,NA,NA,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.66790959757576,40.26032442727273,Montana,Drive alone or with siblings,Male,No,No,International and Area Studies,NA,"Yes, off campus",Master's degree
R_z68wLp7u6MsJiOR,2022-03-28 10:34:02,Walk,9H 0M 0S,10H 30M 0S,No,Preference,Distance,Health,Exercise,Convenience,9,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6467222348485,40.23773595081818,Las Vegas,Drive alone or with siblings,Female,No,No,Life Sciences,NA,"Yes, both on and off campus",Master's degree
R_2CVeBOduawdBhjN,2022-03-28 10:34:49,Walk,9H 0M 0S,11H 31M 0S,Yes,Time,Distance,Parking,Cost,NA,8,7,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64534831030304,40.238604028,Las Vegas,Drive alone or with siblings,Male,No,No,Life Sciences,NA,"Yes, off campus",Bachelor's degree
R_1gd343CM1qqbBSd,2022-03-28 10:37:34,Walk,9H 15M 0S,12H 50M 0S,Yes,Availability,Weather,Flexibility,Distance,Convenience,7,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64158809575758,40.24227950372727,"Beaverton, OR, USA",Drive alone or with siblings,Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, off campus",Bachelor's degree
R_2wpinS3wwO5sz8f,2022-03-28 10:42:16,Drive alone,NA,14H 30M 0S,Yes,Weather,Time,Convenience,NA,NA,2,2,Faculty/Staff,NA,NA,"Owned, Single Family",Other (specify):,NA,NA,"American fork, utah",Drive alone or with siblings,Female,Yes,"Yes, 1",NA,Other,NA,Bachelor's degree
R_D2HTfYb0zdHn5dv,2022-03-28 10:43:49,Walk,8H 0M 0S,18H 15M 0S,Yes,Parking,Cost,Convenience,Distance,Preference,8,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65272411575758,40.24021089427272,"Mesa, az, usa",Drive alone or with siblings,Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Master's degree
R_2qaNEEoBKa9It4t,2022-03-28 10:44:18,Walk,10H 20M 0S,17H 30M 0S,No,Safety,Health,Exercise,Distance,NA,10,10,Sophomore,On-campus housing,Heritage Halls,NA,NA,NA,NA,California San Diego,School bus,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Some college
R_AbR6m0DJdkbwnlf,2022-03-28 10:44:25,UTA Transit (incl. UVX Bus),7H 30M 0S,20H 0M 0S,Yes,Preference,Cost,Convenience,Distance,Environment,6,6,Sophomore,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.6693799378788,40.24988903136364,"Great Falls, MT USA",Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Master's degree
R_2SAL01dRrwbnT22,2022-03-28 10:46:15,Walk,10H 0M 0S,15H 0M 0S,Yes,Convenience,Distance,Time,NA,NA,6,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Murray, Utah",Drive alone or with siblings,Female,No,No,Life Sciences,NA,No,Bachelor's degree
R_6SxQyhkTkOwlGdb,2022-03-28 10:47:55,Walk,8H 55M 0S,16H 0M 0S,No,Cost,Distance,Convenience,Flexibility,Preference,8,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Ammon, Idaho, US",Drive alone or with siblings,Female,No,No,Life Sciences,NA,No,Master's degree
R_1IozjLvLAg3rJA4,2022-03-28 10:48:51,The Ryde shuttle bus,7H 47M 0S,19H 0M 0S,Yes,Convenience,Environment,Safety,NA,NA,6,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66132922212122,40.26344581118182,"Houston, Texas",Carpool with peers,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Bachelor's degree
R_1Cj4rH1472DkX4A,2022-03-28 10:49:49,Walk,10H 38M 0S,10H 30M 0S,Yes,Convenience,Flexibility,Distance,Parking,Exercise,6,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Troy Michigan,"Drive alone or with siblings,Dropped off by parent or guardian",Male,No,No,Other/Undeclared,NA,"Yes, on campus",Bachelor's degree
